store_name,store_address,store_address_fix1,store_address_fix2,store_address_final,address2
단대오거리역  ,경기도 성남시 중원구 산성대로 340-1 (중앙동)031-743-8830,경기도 성남시 중원구 산성대로 340-1 ,경기도 성남시 중원구 산성대로 340-1 ,경기도 성남시 중원구 산성대로 340-1 ,경기도성남시중원구산성대로340-1
수원금곡  ,경기도 수원시 권선구 금곡로 219 (금곡동)031-291-3846,경기도 수원시 권선구 금곡로 219 ,경기도 수원시 권선구 금곡로 219 ,경기도 수원시 권선구 금곡로 219 ,경기도수원시권선구금곡로219
수원호매실  ,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)031-292-3615",경기도 수원시 권선구 서수원로577번길 305 ,경기도 수원시 권선구 서수원로577번길 305 ,경기도 수원시 권선구 서수원로577번길 305 ,경기도수원시권선구서수원로577번길305
수원권선DT  ,경기도 수원시 권선구 매송고색로 543 (오목천동)031-295-3425,경기도 수원시 권선구 매송고색로 543 ,경기도 수원시 권선구 매송고색로 543 ,경기도 수원시 권선구 매송고색로 543 ,경기도수원시권선구매송고색로543
수원권선  ,경기도 수원시 권선구 동수원로177번길 40 (권선동)031-222-3468,경기도 수원시 권선구 동수원로177번길 40 ,경기도 수원시 권선구 동수원로177번길 40 ,경기도 수원시 권선구 동수원로177번길 40 ,경기도수원시권선구동수원로177번길40
수원이마트  ,경기도 수원시 권선구 경수대로 270 (권선동)031-207-1268,경기도 수원시 권선구 경수대로 270 ,경기도 수원시 권선구 경수대로 270 ,경기도 수원시 권선구 경수대로 270 ,경기도수원시권선구경수대로270
수원시청  ,경기도 수원시 권선구 효원로 274 (권선동)031-238-8392,경기도 수원시 권선구 효원로 274 ,경기도 수원시 권선구 효원로 274 ,경기도 수원시 권선구 효원로 274 ,경기도수원시권선구효원로274
수원연무DT  ,경기도 수원시 장안구 창룡대로 171 (연무동)031-245-3715,경기도 수원시 장안구 창룡대로 171 ,경기도 수원시 장안구 창룡대로 171 ,경기도 수원시 장안구 창룡대로 171 ,경기도수원시장안구창룡대로171
북수원IC DT  ,경기도 수원시 장안구 경수대로 1038 (파장동)031-251-3550,경기도 수원시 장안구 경수대로 1038 ,경기도 수원시 장안구 경수대로 1038 ,경기도 수원시 장안구 경수대로 1038 ,경기도수원시장안구경수대로1038
수원천천  ,경기도 수원시 장안구 덕영대로535번길 46 (천천동)031-269-3597,경기도 수원시 장안구 덕영대로535번길 46 ,경기도 수원시 장안구 덕영대로535번길 46 ,경기도 수원시 장안구 덕영대로535번길 46 ,경기도수원시장안구덕영대로535번길46
수원성균관대  ,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)031-292-7571","경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 ","경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 ","경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 ","경기도수원시장안구서부로2131,1층4,5,6호2층1,2호"
수원KBS DT  ,경기도 수원시 팔달구 권광로 265 (인계동)031-215-3477,경기도 수원시 팔달구 권광로 265 ,경기도 수원시 팔달구 권광로 265 ,경기도 수원시 팔달구 권광로 265 ,경기도수원시팔달구권광로265
수원인계DT  ,경기도 수원시 팔달구 인계로94번길 3 (인계동)031-236-2801,경기도 수원시 팔달구 인계로94번길 3 ,경기도 수원시 팔달구 인계로94번길 3 ,경기도 수원시 팔달구 인계로94번길 3 ,경기도수원시팔달구인계로94번길3
수원이비스  ,경기도 수원시 팔달구 권광로 132 (인계동)031-224-5877,경기도 수원시 팔달구 권광로 132 ,경기도 수원시 팔달구 권광로 132 ,경기도 수원시 팔달구 권광로 132 ,경기도수원시팔달구권광로132
수원매산  ,경기도 수원시 팔달구 매산로 11 (매산로1가)031-243-1972,경기도 수원시 팔달구 매산로 11 ,경기도 수원시 팔달구 매산로 11 ,경기도 수원시 팔달구 매산로 11 ,경기도수원시팔달구매산로11
동수원DT  ,경기도 수원시 팔달구 중부대로 161 (우만동)031-212-4969,경기도 수원시 팔달구 중부대로 161 ,경기도 수원시 팔달구 중부대로 161 ,경기도 수원시 팔달구 중부대로 161 ,경기도수원시팔달구중부대로161
수원인계  ,경기도 수원시 팔달구 권광로 199 (인계동)031-226-8544,경기도 수원시 팔달구 권광로 199 ,경기도 수원시 팔달구 권광로 199 ,경기도 수원시 팔달구 권광로 199 ,경기도수원시팔달구권광로199
아주대  ,경기도 수원시 팔달구 월드컵로 205 (우만동)031-215-4516,경기도 수원시 팔달구 월드컵로 205 ,경기도 수원시 팔달구 월드컵로 205 ,경기도 수원시 팔달구 월드컵로 205 ,경기도수원시팔달구월드컵로205
배곧신도시  ,"경기도 시흥시 서울대학로278번길 43-13 (정왕동) 106호, 107호, 108호031-498-3519",경기도 시흥시 서울대학로278번길 43-13 ,경기도 시흥시 서울대학로278번길 43-13 ,경기도 시흥시 서울대학로278번길 43-13 ,경기도시흥시서울대학로278번길43-13
시흥대야  ,경기도 시흥시 비둘기공원로 10 (대야동)031-435-3497,경기도 시흥시 비둘기공원로 10 ,경기도 시흥시 비둘기공원로 10 ,경기도 시흥시 비둘기공원로 10 ,경기도시흥시비둘기공원로10
시흥P.아울렛 3F  ,경기도 시흥시 서해안로 699 (정왕동)031-8072-3672,경기도 시흥시 서해안로 699 ,경기도 시흥시 서해안로 699 ,경기도 시흥시 서해안로 699 ,경기도시흥시서해안로699
시흥P.아울렛 1F  ,경기도 시흥시 서해안로 699 (정왕동)031-8072-3638,경기도 시흥시 서해안로 699 ,경기도 시흥시 서해안로 699 ,경기도 시흥시 서해안로 699 ,경기도시흥시서해안로699
시화로데오  ,경기도 시흥시 중심상가2길 20-5 (정왕동)031-434-8550,경기도 시흥시 중심상가2길 20-5 ,경기도 시흥시 중심상가2길 20-5 ,경기도 시흥시 중심상가2길 20-5 ,경기도시흥시중심상가2길20-5
안산고잔센트럴타워  ,경기도 안산시 단원구 고잔로 72 (고잔동)031-405-3597,경기도 안산시 단원구 고잔로 72 ,경기도 안산시 단원구 고잔로 72 ,경기도 안산시 단원구 고잔로 72 ,경기도안산시단원구고잔로72
안산상공회의소  ,경기도 안산시 단원구 적금로 120 (고잔동)031-414-3437,경기도 안산시 단원구 적금로 120 ,경기도 안산시 단원구 적금로 120 ,경기도 안산시 단원구 적금로 120 ,경기도안산시단원구적금로120
고잔이마트  ,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트031-405-9839,경기도 안산시 단원구 원포공원1로 46 ,경기도 안산시 단원구 원포공원1로 46 ,경기도 안산시 단원구 원포공원1로 46 ,경기도안산시단원구원포공원1로46
안산문화광장  ,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)031-405-0678","경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 ","경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 ","경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 ","경기도안산시단원구광덕대로154,,771-4로데오타운1층"
안산중앙  ,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)031-410-9658","경기도 안산시 단원구 고잔로 102, 스타타워 1층 ","경기도 안산시 단원구 고잔로 102, 스타타워 1층 ","경기도 안산시 단원구 고잔로 102, 스타타워 1층 ","경기도안산시단원구고잔로102,스타타워1층"
안산중앙역  ,경기도 안산시 단원구 중앙대로 907 (고잔동)031-439-8214,경기도 안산시 단원구 중앙대로 907 ,경기도 안산시 단원구 중앙대로 907 ,경기도 안산시 단원구 중앙대로 907 ,경기도안산시단원구중앙대로907
안산트레이더스  ,경기도 안산시 단원구 중앙대로 397 (신길동)031-494-4507,경기도 안산시 단원구 중앙대로 397 ,경기도 안산시 단원구 중앙대로 397 ,경기도 안산시 단원구 중앙대로 397 ,경기도안산시단원구중앙대로397
안성석정DT  ,경기도 안성시 중앙로 308 (석정동)031-671-3610,경기도 안성시 중앙로 308 ,경기도 안성시 중앙로 308 ,경기도 안성시 중앙로 308 ,경기도안성시중앙로308
안성공도DT  ,경기도 안성시 공도읍 서동대로 4489 031-652-3645,경기도 안성시 공도읍 서동대로 4489 031-652-3645,경기도 안성시 공도읍 서동대로 4489 031-652-3645,경기도 안성시 공도읍 서동대로 4489 ,경기도안성시공도읍서동대로4489
안성중앙로  ,"경기도 안성시 중앙로 395, 1층 1~2층 (대천동)031-671-9565","경기도 안성시 중앙로 395, 1층 1~2층 ","경기도 안성시 중앙로 395, 1층 1~2층 ","경기도 안성시 중앙로 395, 1층 1~2층 ","경기도안성시중앙로395,1층1~2층"
안양운동장사거리DT  ,경기도 안양시 동안구 관악대로 234 (비산동)031-387-3537,경기도 안양시 동안구 관악대로 234 ,경기도 안양시 동안구 관악대로 234 ,경기도 안양시 동안구 관악대로 234 ,경기도안양시동안구관악대로234
범계역  ,경기도 안양시 동안구 시민대로 180 (호계동)031-340-8940,경기도 안양시 동안구 시민대로 180 ,경기도 안양시 동안구 시민대로 180 ,경기도 안양시 동안구 시민대로 180 ,경기도안양시동안구시민대로180
안양호계DT  ,경기도 안양시 동안구 엘에스로 23-8 (호계동)031-451-3254,경기도 안양시 동안구 엘에스로 23-8 ,경기도 안양시 동안구 엘에스로 23-8 ,경기도 안양시 동안구 엘에스로 23-8 ,경기도안양시동안구엘에스로23-8
평촌호계  ,경기도 안양시 동안구 평촌대로 123 (호계동)031-476-3325,경기도 안양시 동안구 평촌대로 123 ,경기도 안양시 동안구 평촌대로 123 ,경기도 안양시 동안구 평촌대로 123 ,경기도안양시동안구평촌대로123
평촌로데오  ,경기도 안양시 동안구 관평로 182 (관양동)031-388-6889,경기도 안양시 동안구 관평로 182 ,경기도 안양시 동안구 관평로 182 ,경기도 안양시 동안구 관평로 182 ,경기도안양시동안구관평로182
평촌역사거리  ,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746)031-426-8918,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층,경기도안양시동안구시민대로311금강스마트빌딩1층
안양비산DT  ,경기도 안양시 동안구 경수대로 821 (비산동)031-441-8940,경기도 안양시 동안구 경수대로 821 ,경기도 안양시 동안구 경수대로 821 ,경기도 안양시 동안구 경수대로 821 ,경기도안양시동안구경수대로821
평촌아크로  ,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)031-387-8201","경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 ","경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 ","경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 ","경기도안양시동안구시민대로230,평촌아크로타워상가동2층8호"
범계로데오  ,경기도 안양시 동안구 평촌대로 223 (호계동)031-381-8399,경기도 안양시 동안구 평촌대로 223 ,경기도 안양시 동안구 평촌대로 223 ,경기도 안양시 동안구 평촌대로 223 ,경기도안양시동안구평촌대로223
인덕원역  ,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)031-425-7566","경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 ","경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 ","경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 ","경기도안양시동안구흥안대로519,아이퍼스트타워1~2층"
안양역R  ,경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호031-5177-6131,경기도 안양시 만안구 만안로 232 ,경기도 안양시 만안구 만안로 232 ,경기도 안양시 만안구 만안로 232 ,경기도안양시만안구만안로232
안양역  ,경기도 안양시 만안구 장내로 149번길 (안양동)53031-441-8960,경기도 안양시 만안구 장내로 149번길 ,경기도 안양시 만안구 장내로 149번길 ,경기도 안양시 만안구 장내로 149번길 ,경기도안양시만안구장내로149번길
안양석수DT  ,경기도 안양시 만안구 경수대로 1397 (석수동)031-474-8928,경기도 안양시 만안구 경수대로 1397 ,경기도 안양시 만안구 경수대로 1397 ,경기도 안양시 만안구 경수대로 1397 ,경기도안양시만안구경수대로1397
안양일번가  ,경기도 안양시 만안구 안양로292번길 36 (안양동)031-443-0346,경기도 안양시 만안구 안양로292번길 36 ,경기도 안양시 만안구 안양로292번길 36 ,경기도 안양시 만안구 안양로292번길 36 ,경기도안양시만안구안양로292번길36
양주옥정타운  ,경기도 양주시 회천남로 76 (옥정동)031-863-3781,경기도 양주시 회천남로 76 ,경기도 양주시 회천남로 76 ,경기도 양주시 회천남로 76 ,경기도양주시회천남로76
양주송추DT  ,경기도 양주시 장흥면 호국로 528 031-873-3695,경기도 양주시 장흥면 호국로 528 031-873-3695,경기도 양주시 장흥면 호국로 528 031-873-3695,경기도 양주시 장흥면 호국로 528 ,경기도양주시장흥면호국로528
양주덕정역DT  ,경기도 양주시 독바위로 35 (덕정동)031-862-3668,경기도 양주시 독바위로 35 ,경기도 양주시 독바위로 35 ,경기도 양주시 독바위로 35 ,경기도양주시독바위로35
양주광사DT  ,경기도 양주시 부흥로 1872 (광사동)031-821-3545,경기도 양주시 부흥로 1872 ,경기도 양주시 부흥로 1872 ,경기도 양주시 부흥로 1872 ,경기도양주시부흥로1872
양주고읍  ,경기도 양주시 고읍남로 20 (광사동)031-821-8952,경기도 양주시 고읍남로 20 ,경기도 양주시 고읍남로 20 ,경기도 양주시 고읍남로 20 ,경기도양주시고읍남로20
북오산IC DT  ,경기도 오산시 문시로 109-2 031-376-3948,경기도 오산시 문시로 109-2 031-376-3948,경기도 오산시 문시로 109-2 031-376-3948,경기도 오산시 문시로 109-2 ,경기도오산시문시로109-2
오산갈곶DT  ,"경기도 오산시 경기대로 50, B동 (갈곶동)031-376-3561","경기도 오산시 경기대로 50, B동 ","경기도 오산시 경기대로 50, B동 ","경기도 오산시 경기대로 50, B동 ","경기도오산시경기대로50,B동"
오산IC DT  ,경기도 오산시 원동로 74(원동)031-374-7904,경기도 오산시 원동로 74,경기도 오산시 원동로 74,경기도 오산시 원동로 74,경기도오산시원동로74
오산시청  ,경기도 오산시 운천로 61031-376-8872,경기도 오산시 운천로 61031-376-8872,경기도 오산시 운천로 61031-376-8872,경기도 오산시 운천로 61,경기도오산시운천로61
용인상하DT  ,경기도 용인시 기흥구 중부대로 769-6 (상하동)031-286-3575,경기도 용인시 기흥구 중부대로 769-6 ,경기도 용인시 기흥구 중부대로 769-6 ,경기도 용인시 기흥구 중부대로 769-6 ,경기도용인시기흥구중부대로769-6
기흥역AK R  ,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)031-282-3715",경기도 용인시 기흥구 기흥역로 63 ,경기도 용인시 기흥구 기흥역로 63 ,경기도 용인시 기흥구 기흥역로 63 ,경기도용인시기흥구기흥역로63
용인보라DT  ,경기도 용인시 기흥구 용구대로 1877 (보라동)031-282-3551,경기도 용인시 기흥구 용구대로 1877 ,경기도 용인시 기흥구 용구대로 1877 ,경기도 용인시 기흥구 용구대로 1877 ,경기도용인시기흥구용구대로1877
용인동백DT  ,경기도 용인시 기흥구 어정로 102 (상하동)031-283-3248,경기도 용인시 기흥구 어정로 102 ,경기도 용인시 기흥구 어정로 102 ,경기도 용인시 기흥구 어정로 102 ,경기도용인시기흥구어정로102
용인마북DT  ,경기도 용인시 기흥구 용구대로 2330031-284-2958,경기도 용인시 기흥구 용구대로 2330031-284-2958,경기도 용인시 기흥구 용구대로 2330031-284-2958,경기도 용인시 기흥구 용구대로 2330,경기도용인시기흥구용구대로2330
용인기흥구청  ,경기도 용인시 기흥구 구갈로 71-18 (신갈동)031-282-5766,경기도 용인시 기흥구 구갈로 71-18 ,경기도 용인시 기흥구 구갈로 71-18 ,경기도 용인시 기흥구 구갈로 71-18 ,경기도용인시기흥구구갈로71-18
수원IC DT  ,경기도 용인시 기흥구 중부대로 56031-273-8703,경기도 용인시 기흥구 중부대로 56031-273-8703,경기도 용인시 기흥구 중부대로 56031-273-8703,경기도 용인시 기흥구 중부대로 56,경기도용인시기흥구중부대로56
용인보정  ,"경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)031-276-8570","경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 ","경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 ","경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 ","경기도용인시기흥구죽전로20,죽전누리에뜰상가"
구성트레이더스  ,경기도 용인시 기흥구 용구대로 2457 (보정동)031-286-7352,경기도 용인시 기흥구 용구대로 2457 ,경기도 용인시 기흥구 용구대로 2457 ,경기도 용인시 기흥구 용구대로 2457 ,경기도용인시기흥구용구대로2457
강남대  ,"경기도 용인시 기흥구 강남로 3, 강남&플러스 1층(구갈동)031-283-8335","경기도 용인시 기흥구 강남로 3, 강남&플러스 1층","경기도 용인시 기흥구 강남로 3, 강남&플러스 1층","경기도 용인시 기흥구 강남로 3, 강남&플러스 1층","경기도용인시기흥구강남로3,강남&플러스1층"
용인김량장DT  ,경기도 용인시 처인구 백옥대로 1174 (김량장동)031-334-3687,경기도 용인시 처인구 백옥대로 1174 ,경기도 용인시 처인구 백옥대로 1174 ,경기도 용인시 처인구 백옥대로 1174 ,경기도용인시처인구백옥대로1174
용인에버랜드R  ,경기도 용인시 처인구 포곡읍 에버랜드로 199 070-8803-0022,경기도 용인시 처인구 포곡읍 에버랜드로 199 070-8803-0022,경기도 용인시 처인구 포곡읍 에버랜드로 199 070-8803-0022,경기도 용인시 처인구 포곡읍 에버랜드로 199 070-8803-0022,경기도용인시처인구포곡읍에버랜드로199070-8803-0022
용인시청DT  ,경기도 용인시 처인구 중부대로 1130031-322-3248,경기도 용인시 처인구 중부대로 1130031-322-3248,경기도 용인시 처인구 중부대로 1130031-322-3248,경기도 용인시 처인구 중부대로 1130,경기도용인시처인구중부대로1130
용인처인구청  ,경기도 용인시 처인구 금령로 60 (김량장동)031-339-8634,경기도 용인시 처인구 금령로 60 ,경기도 용인시 처인구 금령로 60 ,경기도 용인시 처인구 금령로 60 ,경기도용인시처인구금령로60
의왕포일  ,경기도 의왕시 안양판교로 89 (포일동)031-423-3378,경기도 의왕시 안양판교로 89 ,경기도 의왕시 안양판교로 89 ,경기도 의왕시 안양판교로 89 ,경기도의왕시안양판교로89
의정부예술의전당DT  ,경기도 의정부시 경의로 31 (의정부동)031-837-3571,경기도 의정부시 경의로 31 ,경기도 의정부시 경의로 31 ,경기도 의정부시 경의로 31 ,경기도의정부시경의로31
의정부신곡DT  ,경기 의정부시 금신로 63 031-826-3675,경기 의정부시 금신로 63 031-826-3675,경기 의정부시 금신로 63 031-826-3675,경기 의정부시 금신로 63 ,경기도의정부시금신로63
의정부용현DT  ,경기도 의정부시 시민로 468 (용현동)031-841-3503,경기도 의정부시 시민로 468 ,경기도 의정부시 시민로 468 ,경기도 의정부시 시민로 468 ,경기도의정부시시민로468
의정부공원  ,경기도 의정부시 평화로 540 (의정부동)031-847-3509,경기도 의정부시 평화로 540 ,경기도 의정부시 평화로 540 ,경기도 의정부시 평화로 540 ,경기도의정부시평화로540
의정부민락  ,경기도 의정부시 천보로 68 (민락동)031-851-3372,경기도 의정부시 천보로 68 ,경기도 의정부시 천보로 68 ,경기도 의정부시 천보로 68 ,경기도의정부시천보로68
의정부회룡역DT  ,경기도 의정부시 평화로 341 (호원동)031-875-3312,경기도 의정부시 평화로 341 ,경기도 의정부시 평화로 341 ,경기도 의정부시 평화로 341 ,경기도의정부시평화로341
의정부녹양DT  ,경기도 의정부시 비우로 119 (가능동)031-871-8995,경기도 의정부시 비우로 119 ,경기도 의정부시 비우로 119 ,경기도 의정부시 비우로 119 ,경기도의정부시비우로119
의정부금오  ,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)031-853-3640","경기도 의정부시 청사로48번길 7, 대송프라자 ","경기도 의정부시 청사로48번길 7, 대송프라자 ","경기도 의정부시 청사로48번길 7, 대송프라자 ","경기도의정부시청사로48번길7,대송프라자"
신세계의정부2F  ,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)031-8082-0255","경기도 의정부시 평화로 525, 신세계백화점 2층 ","경기도 의정부시 평화로 525, 신세계백화점 2층 ","경기도 의정부시 평화로 525, 신세계백화점 2층 ","경기도의정부시평화로525,신세계백화점2층"
신세계의정부6F  ,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)031-8082-0630","경기도 의정부시 평화로 525, 신세계백화점 6층 ","경기도 의정부시 평화로 525, 신세계백화점 6층 ","경기도 의정부시 평화로 525, 신세계백화점 6층 ","경기도의정부시평화로525,신세계백화점6층"
이천증포DT  ,경기도 이천시 이섭대천로 1445 (증포동)031-637-3596,경기도 이천시 이섭대천로 1445 ,경기도 이천시 이섭대천로 1445 ,경기도 이천시 이섭대천로 1445 ,경기도이천시이섭대천로1445
이천사음DT  ,경기도 이천시 경충대로 3045 (사음동)031-638-3407,경기도 이천시 경충대로 3045 ,경기도 이천시 경충대로 3045 ,경기도 이천시 경충대로 3045 ,경기도이천시경충대로3045
이천하이닉스  ,"경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호031-635-8651","경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호031-635-8651","경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호031-635-8651","경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호","경기도이천시부발읍경충대로2100,외101호,102호,201호"
마장휴게소  ,경기도 이천시 중부대로 중부고속도로 82031-637-9488,경기도 이천시 중부대로 중부고속도로 82031-637-9488,경기도 이천시 중부대로 중부고속도로 82031-637-9488,경기도 이천시 중부대로 중부고속도로 82,경기도이천시중부대로중부고속도로82
이천터미널  ,경기도 이천시 중리천로 84 (중리동)031-637-8464,경기도 이천시 중리천로 84 ,경기도 이천시 중리천로 84 ,경기도 이천시 중리천로 84 ,경기도이천시중리천로84
포천DT  ,경기도 포천시 호국로 925 (선단동)031-543-3457,경기도 포천시 호국로 925 ,경기도 포천시 호국로 925 ,경기도 포천시 호국로 925 ,경기도포천시호국로925
포천송우  ,"경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩031-542-9632","경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩031-542-9632","경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩031-542-9632","경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩","경기도포천시소흘읍솔모루로55,뉴스토리솔모루빌딩"
하남미사DT  ,경기도 하남시 미사강변남로 35 (망월동)031-792-3644,경기도 하남시 미사강변남로 35 ,경기도 하남시 미사강변남로 35 ,경기도 하남시 미사강변남로 35 ,경기도하남시미사강변남로35
스타필드위례1FR  ,경기도 하남시 학암동 90-33 위례스타필드031-8097-1167,경기도 하남시 학암동 90-33 위례스타필드031-8097-1167,경기도 하남시 학암동 90-33 위례스타필드031-8097-1167,경기도 하남시 학암동 90-33 위례스타필드,경기도하남시학암동90-33위례스타필드
미사역효성  ,경기도 하남시 아리수로 570 (망월동)031-792-3712,경기도 하남시 아리수로 570 ,경기도 하남시 아리수로 570 ,경기도 하남시 아리수로 570 ,경기도하남시아리수로570
하남덕풍  ,경기도 하남시 덕풍동 741-2 하남풍산메트하임031-793-3746,경기도 하남시 덕풍동 741-2 하남풍산메트하임031-793-3746,경기도 하남시 덕풍동 741-2 하남풍산메트하임031-793-3746,경기도 하남시 덕풍동 741-2 하남풍산메트하임,경기도하남시덕풍동741-2하남풍산메트하임
하남미사  ,경기도 하남시 미사강변북로30번길 130 (망월동)031-794-3396,경기도 하남시 미사강변북로30번길 130 ,경기도 하남시 미사강변북로30번길 130 ,경기도 하남시 미사강변북로30번길 130 ,경기도하남시미사강변북로30번길130
스타필드하남1F(티바나)  ,경기도 하남시 미사대로 750 (신장동)031-8072-8283,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도하남시미사대로750
신세계하남2F  ,경기도 하남시 미사대로 750 (신장동)031-8072-1898,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도하남시미사대로750
스타필드하남2FR  ,경기도 하남시 미사대로 750 (신장동)031-8072-8339,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도 하남시 미사대로 750 ,경기도하남시미사대로750
하남신장  ,경기도 하남시 신장로 130031-793-7866,경기도 하남시 신장로 130031-793-7866,경기도 하남시 신장로 130031-793-7866,경기도 하남시 신장로 130,경기도하남시신장로130
하남시청  ,경기도 하남시 대청로 34 (신장동)031-795-8724,경기도 하남시 대청로 34 ,경기도 하남시 대청로 34 ,경기도 하남시 대청로 34 ,경기도하남시대청로34
화성시청  ,경기도 화성시 남양읍 시청로 113 031-357-3260,경기도 화성시 남양읍 시청로 113 031-357-3260,경기도 화성시 남양읍 시청로 113 031-357-3260,경기도 화성시 남양읍 시청로 113 ,경기도화성시남양읍시청로113
화성봉담  ,경기도 화성시 봉담읍 동화길 51 031-227-3841,경기도 화성시 봉담읍 동화길 51 031-227-3841,경기도 화성시 봉담읍 동화길 51 031-227-3841,경기도 화성시 봉담읍 동화길 51 ,경기도화성시봉담읍동화길51
화성향남  ,경기도 화성시 향남읍 발안로 111 031-366-5483,경기도 화성시 향남읍 발안로 111 031-366-5483,경기도 화성시 향남읍 발안로 111 031-366-5483,경기도 화성시 향남읍 발안로 111 ,경기도화성시향남읍발안로111
동탄카림R  ,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)031-377-3594",경기도 화성시 동탄대로시범길 134 ,경기도 화성시 동탄대로시범길 134 ,경기도 화성시 동탄대로시범길 134 ,경기도화성시동탄대로시범길134
동탄능동DT  ,경기도 화성시 동탄지성로 201 (능동)031-226-3528,경기도 화성시 동탄지성로 201 ,경기도 화성시 동탄지성로 201 ,경기도 화성시 동탄지성로 201 ,경기도화성시동탄지성로201
동탄역  ,경기도 화성시 동탄대로 495 (오산동)031-373-3484,경기도 화성시 동탄대로 495 ,경기도 화성시 동탄대로 495 ,경기도 화성시 동탄대로 495 ,경기도화성시동탄대로495
화성병점DT  ,경기도 화성시 효행로 1013 (진안동)031-226-3277,경기도 화성시 효행로 1013 ,경기도 화성시 효행로 1013 ,경기도 화성시 효행로 1013 ,경기도화성시효행로1013
동탄영천  ,경기도 화성시 동탄순환대로 692 (영천동)031-378-3290,경기도 화성시 동탄순환대로 692 ,경기도 화성시 동탄순환대로 692 ,경기도 화성시 동탄순환대로 692 ,경기도화성시동탄순환대로692
신영통DT  ,경기도 화성시 영통로 43 (반월동)031-203-6994,경기도 화성시 영통로 43 ,경기도 화성시 영통로 43 ,경기도 화성시 영통로 43 ,경기도화성시영통로43
동탄센트럴파크  ,경기도 화성시 동탄지성로 104 센트럴파티오031-613-4542,경기도 화성시 동탄지성로 104 센트럴파티오031-613-4542,경기도 화성시 동탄지성로 104 센트럴파티오031-613-4542,경기도 화성시 동탄지성로 104 센트럴파티오,경기도화성시동탄지성로104센트럴파티오
동탄  ,"경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 (반송동)031-8015-3584","경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 ","경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 ","경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 ","경기도화성시메타폴리스로54,동탄파라곤2상가"
